qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_DeathCam_Mouse_Sensi|Sensibilità del Mouse in modalità DeathCam
qstr_OK|OK
qstr_Reset|Azzera
qstr_Mod_Options|Opzioni Mod
qstr_Press_a_key|Premi un tasto
qstr_{s10}___Formation_ty|{s10} - Ordini sul tipo di formazione
qstr_{s11}___Weapon_order|{s11} - Ordini di armi
qstr_{s12}___Shield_order|{s12} - Ordini di scudi
qstr_{s13}___Attack_order|{s13} - Ordini di Attacco
qstr_{s10}___Ranks|{s10} - Tenere i ranghi
qstr_{s11}___Shieldwall|{s11} - Muro di Scudi
qstr_{s12}___Wedge|{s12} - Cuneo
qstr_{s13}___Square|{s13} - Quadrato
qstr_{s14}___No_Formation|{s14} - Nessuna Formazione
qstr_{s15}___Escape_Menu|{s15} - Esci dal Menu
qstr_{s11}___One_Handers|{s11} - Armi a Una Mano
qstr_{s12}___Two_Handers|{s12} - Armi a Due Mani
qstr_{s13}___Polearms|{s13} - Armi con Asta
qstr_{s14}___Ranged|{s14} - Armi a distanza
qstr_{s11}___Use_Shields|{s11} - Usare gli Scudi
qstr_{s12}___No_Shields|{s12} - Non Usare gli Scudi
qstr_{s13}___Free|{s13} - Scelta Libera
qstr_{s10}___End_Order|{s10} - Esci
; qstr_{s11}___Skirmish|{s11} - Skirmish
; qstr_{s12}___Volley_Fire|{s12} - Volley Fire
; qstr_{s13}___Brace_Polear|{s13} - Brace Polearms
qstr_DeathCam|DeathCam
qstr_Camera|Camera
qstr_Follow|Seguire
qstr_Free|Libero
qstr_Troop_Assignments|Assegnazioni Truppe
qstr_Split_Troops_into_Se|Suddividi truppe in Divisioni Secondarie
qstr_Troops_by^_Primary_D|Truppe della^ Prima Divisione
qstr_#_in^Main_Division|# nella^Divisione Principale
qstr_Show/^Hide|Visualizza/^Nascondi
qstr_#_in^Secondary_Divis|# nella^Divisione Secondaria
qstr_Secondary^Division|Seconda^Divisione
qstr_Disabled|Disabilita
qstr_Split_Active|Divisione attivata
qstr_Clear_All|Cancella Tutto
qstr_Discard_Changes|Annulla le modifiche
qstr_Save|Salva
; qstr_CURRENT_COMMANDER_S_|CURRENT COMMANDER'S REPORT!
qstr_Your_Commander:_{s19|Il tuo comandante: {s19}
qstr_Commander_Relation:_|Relazione con il comandante: {reg0}
; qstr_Enlisted_Faction:_{s|Enlisted Faction: {s20}
qstr_Current_Rank:_{s21}|Rango Attuale: {s21}
qstr_N/A|N/A
qstr_Experience_to_next_p|Esperienza per la prossima promozione: {s1}
qstr_Days_in_service:_{re|Giorni in servizio: {reg20}
qstr_Current_Wage:_{reg23|Stipendio corrente: {reg23} denari.
qstr_Next_Pay/Promotion_d|Prossimo giorno di paga/promozione: {s25}
qstr_Army_size:_{reg26}|Dimensioni dell'esercito: {reg26}
qstr_Commander_s_Army|Comandante d'armata
qstr_Player_s_Kingdom|Regno del Giocatore
qstr_Kingdom_of_Swadia|Regno di Swadia
qstr_Kingdom_of_Vaegirs|Regno dei Vaegir
qstr_Khergit_Khanate|Khanato Khergit
qstr_Kingdom_of_Nords|Regno dei Nords
qstr_Kingdom_of_Rhodoks|Regno dei Rhodok
qstr_Sarranid_Sultanate|Sultanato Serranide
; qstr_DEBUG__KMT_:_Object_|DEBUG (KMT): Object clicked is {reg1}.  Value is {reg2}.
qstr_a_septon|un septon
qstr_a_dothraki_warrior|un guerriero Dothraki
qstr_a_landed_knight|un landed knight
qstr_a_novice|un novizio
qstr_a_noble_in_training|un nobile in pratica
qstr_a_courtier|un cortigiano
qstr_a_mummer|un guitto
qstr_a_student_at_the_cit|uno studente della città
qstr_a_singer|un cantante
qstr_a_begging_brother|un membro dei Poveri Compagni
qstr_a_sellsword|un mercenario
qstr_a_bravo|un bravo
; qstr_a_pit_fighter|a pit fighter
qstr_a_outlaw|un fuorilegge
qstr_a_slave_trader|un mercante di schiavi
qstr_religious_fervor|fervore religioso
qstr_sense_of_duty|senso del dovere
; qstr_Gender_option_change|Gender option changed to option {reg1}.
; qstr_Father_background_op|Father background option changed to option {reg1}.
; qstr_Early_life_option_ch|Early life option changed to option {reg1}.
; qstr_Later_life_option_ch|Later life option changed to option {reg1}.
; qstr_Reason_option_change|Reason option changed to option {reg1}.
; qstr_ERROR:_No_valid_troo|ERROR: No valid troop tree selection found.
; qstr_Troop_tree_changed_t|Troop tree changed to option {reg1?Expanded or Reworked:Native} Trees [ {reg1} ].
; qstr_Option:_Fog_of_War_h|Option: Fog of War has been {reg1?ENABLED:turned off} [ {reg1} ].
; qstr_Option:_Gathering_co|Option: Gathering companions has been {reg1?ENABLED:turned off} [ {reg1} ].
qstr_Option:_Starting_reg|Opzione: La regione di partenza è stata impostata a {s2} [{reg1}].
qstr__near_{s10}| vicino {s10}
qstr_Your_recruiter_who_w|Il reclutatore a cui hai incaricato il reclutamento di {reg10} reclute {s13} è stato ucciso{s10}!
qstr_Your_caravan_sending|La tua carovana in viaggio da {s12} a {s13} è stata distrutta{s10}!
qstr_Your_messenger_on_th|Il tuo messagggero in viaggio a {s13} è stato ucciso{s10}!
qstr_Your_soldiers_patrol|I tuoi soldati che pattugliavano {s13} sono stati sconfitti{s10}!
qstr_A_scout_trying_to_ga|Una spia che stava raccogliendo informazioni a {s13} è stata uccisa{s10}!
qstr_{s1}_of_the_{s3}_was|{s1} di {s3} è stato sconfitto in battaglia, ma è riuscito a fuggire.
qstr_{s1}_is_now_a_prison|{s1} è ora prigioniero di {s2}.
qstr_{s54}_is_a_claimant_|{s54} è un pretendente al trono di {s56}.
qstr_nowhere|da nessuna parte
qstr_{s57}_and_{s58}|{s57} e {s58}
qstr_{reg3?She:He}|{reg3?Lei:Lui}
qstr_The_town_of_{s50}|La città di {s50}
qstr_The_village_of_{s50}|Il villaggio di {s50} vicino a {s52}
qstr_{s51}_belongs_to_{s1|{s51} appartiene a {s1} del {s2}, ed è dove ha fatto la sua corte.^
; qstr_{s51}_belongs_to_{s1}|{s51} belongs to {s1} of {s2}, and is where {reg0?she:he} makes {reg0?her:his} court.^
; qstr_{s51}_belongs_to_{s1}_|{s51} belongs to {s1} of {s2}, and is where {reg0?she:he} makes {reg0?her:his} home.^
qstr_{s51}_belongs_to_{s1}_o|{s51} appartiene a {s1} di {s2}.^
qstr_{s51}_belongs_to_{s2|{s51} appartiene a {s2} ma non è ancora stato concesso a un signore.^
qstr_{s51}_belongs_to_{s2}|{s51} appartiene a {s2}.^
qstr_{s2}Its_market_town_|{s2} il mercato della città è {s8}.^
qstr_{s7}_and_{s8}|{s7} e {s8}
qstr_{s2}It_has_no_villag|{s2} non ha villaggi.^
qstr_{s2}{reg0?Its_villag|{s2}{reg0?I suoi villaggi sono:Il suo villaggio è} {s8}.^
qstr_{s2}Its_prosperity_i|{s2}La sua prosperità è: {s50}
qstr_{s7}_{s8}|{s7}, {s8}
qstr_noone|nessuno
qstr_{s9}_and_{s10}|{s9} e {s10}
qstr_{s9}_{s10}|{s9}, {s10}
qstr_{s5}_has_been_defeat|{s5} è stato sconfitto!
qstr_{s7}_opened_the_gate|{s7} aprì il cancello
qstr_{s7}_closed_the_gate|{s7} chiuse il cancello
qstr_+{reg1}_to_party_mor|+{reg1} al morale delle truppe 
qstr_{reg1}_to_party_mora|{reg1} al morale della compagnia
qstr_tactics|tattica
qstr_persuasion|persuasione
qstr_leadership|comando
qstr_intelligence|intelligenza
qstr_prisoner_management|controllo prigionieri
qstr_trade|commercio
qstr_weapon_mastery|maestria nelle armi
qstr_engineer|ingegneria
qstr_charisma|carisma
qstr_looting|saccheggiare
qstr_first_aid|pronto soccorso
qstr_spotting|osservare
qstr_path_finding|orientamento
qstr_+1_to_{s1}_after_rea|+1 di {s1} dopo la lettura
qstr_Requires_{reg1}_inte|Richiesti {reg1} d'intelligenza per leggerlo 
qstr_Reading_Progress:^{p|Progressi nella Lettura:^{playername}:{reg1}.{reg2}%
qstr_{s0}^{s1}:{reg1}.{re|{s0}^{s1}:{reg1}.{reg2}%
qstr_wound_treament|Pronto soccorso
qstr_trainer|Addestramento
qstr_surgery|Chirurgia
qstr_pathfinding|orientamento
qstr_+1_to_{s1}_while_in_|+1 in {s1} mentre sta nell'inventario
qstr__^| ^
qstr_price:_base_price*{r|prezzo: prezzo base*{reg1}.{reg2}
qstr__2_speed^_2_maneuver|-2 velocità^-2 manovrabilità
qstr__5_speed^_5_maneuver|-5 velocità^-5 manovrabilità
qstr_+3_armor^+4_charge^+|+3 armatura^+4 carica^+10 punti vita
qstr__1_requirement_of_ri|-1 requisito per cavalcare
qstr_+1_requirement_of_ri|+1 requisito per cavalcare^+5 punti vita
qstr_+1_speed^+1_armor^+1|+1 velocità^+1 armatura^+1 carica
qstr_+2_requirement_of_ri|+2 requisito per cavalcare^+2 velocità^+2 armatura^+2 carica
qstr__56_hit_points^_4_re|-56 punti vita^-4 resistenza
qstr__26_hit_points^_2_re|-26 punti vita^-2 resistenza
qstr_+47_hit_points^+2_re|+47 punti vita^+2 resistenza
qstr_+83_hit_points^+4_re|+83 punti vita^+4 resistenza
qstr___| -
qstr__+| +
qstr_{reg1?{s1}{reg4}_to_|{reg1?{s1}{reg4} protezione alla testa^:}{reg2?{s1}{reg4} protezione del corpo^:}{reg3?{s1}{reg4} protezione per le gambe:}
; qstr_{reg1?_5_swing_damag|{reg1?-5 swing damage^:}{reg2?-5 thrust damage^:}
; qstr_{reg1?_3_swing_damag|{reg1?-3 swing damage^:}{reg2?-3 thrust damage^:}
; qstr_{reg1?_3_swing_damage|{reg1?-3 swing damage^:}{reg2?-3 thrust damage^:}-3 speed
; qstr_{reg1?_1_swing_damag|{reg1?-1 swing damage^:}{reg2?-1 thrust damage^:}
; qstr_{reg1?+3_swing_damag|{reg1?+3 swing damage^:}{reg2?+3 thrust damage^:}+3 speed
; qstr_{reg1?+4_swing_damag|{reg1?+4 swing damage^:}{reg2?+4 thrust damage^:}
; qstr_{reg1?+5_swing_damag|{reg1?+5 swing damage^:}{reg2?+5 thrust damage^:}+1 speed{reg3?^+4 requirement of strength:}
; qstr_{reg1?+2_swing_damag|{reg1?+2 swing damage^:}{reg2?+2 thrust damage^:}-2 speed{reg3?^+1 requirement of strength:}
qstr__5_damage|-5 danno
qstr__3_damage^_3_speed|-3 danno^-3 velocità
qstr_+3_damage^_3_speed{r|+3 danno^-3 velocità{reg3?^+2 requisito di tiro potente:}
qstr_+5_damage^+1_speed{r|+5 danno^+1 velocità{reg3?^+4 requisito di tiro potente:}
qstr_+13%_max_ammo|+13% max munizioni
qstr_+2_damage^_2_speed{r|+2 danno^-2 velocità{reg3?^+1 requisito di tiro potente:}
qstr_+3_damage^+3_speed|+3 danno^+3 velocità
qstr__3_damage|-3 danno
qstr_Move_here|Muovi qui
qstr_View_notes|Guarda le Note
qstr_Accompany|Scorta
qstr__{s61}_{s62}_|{s61}({s62})
qstr_killed|uccisi
qstr_wounded|feriti
qstr_{s0}^TOTAL:_{reg3}__|{s0}^TOTALE: {reg3} ({s2})
qstr_^None|^Nessuno
qstr_nothing|niente
qstr_{reg0}_village{reg1?|{reg0} villagg{reg1?i:io}
qstr_{reg0}_castle{reg1?s|{reg0} castell{reg1?i:o}
qstr_{reg0}_castle{reg1?s:|{reg0} castell{reg1?i:o} e {s0}
qstr_{reg0}_town{reg1?s:}|{reg0} città
qstr_{reg0}_town{reg1?s:}_|{reg0} città e {s0}
qstr_{reg0}_town{reg1?s:}_{|{reg0} città, {s0}
qstr_Your_opponents_are_r|I tuoi avversari sono pronti a battersi.
qstr_Try_to_destroy_as_ma|Prova a distruggere più bersagli che puoi. Hai due minuti e mezzo per completare il percorso.
qstr_Stay_behind_the_line|Resta dietro la linea e colpisci i bersagli. Cerca di non sprecare colpi.
qstr_Bonus_chance_of_loot|Possibilità di bonus del bottino: {reg0}%.
qstr_Battle_Advantage_=_{|Vantaggio Battaglia = {reg0}.
qstr_{s9}_wants_you_to_re|{s9} vuole che tu segua la sua armata fino ad ulteriori ordini.
qstr_{s5}_of_the_{s7}_has|{s5} di {s7} ha preso possesso di {s4}.
qstr_{s4}_has_been_awarde|{s4} è stato assegnato a {s5} di {s7}.
qstr_pt_in_{s11}|pt in {s11}
qstr__Being_Raided_|(Razziato)
qstr__Looted_|(Saccheggiato)
qstr__Under_Siege_|(Sotto Assedio)
qstr_The_village_of_{s1}_|Il villaggio di {s1} è stato saccheggiato da {s2}.
qstr_{s3}_is_no_longer_un|{s3} non più sotto assedio.
qstr_Small_bands_of_enemi|Un piccolo gruppo nemico è stato avvistato vicino a {s1}.
qstr_Enemy_patrols_spotte|Pattuglia nemica avvistata vicino a {s1}.
qstr_Medium_sized_group_o|Gruppo nemico di medie dimensioni avvistato vicino a {s1}.
qstr_Significant_group_of|Un significativo gruppo nemico avvistato vicino a {s1}.
qstr_Army_of_enemies_spot|Armata nemica avvistata vicino a {s1}.
qstr_Large_army_of_enemie|Esercito nemico di grandi dimensioni avvistato vicino a {s1}.
qstr_Great_host_of_enemie|Una grande schiera di nemici è stata avvistata vicino a {s1}.
qstr_{s0}_collects_{reg0}|{s0} raccoglie {reg0} monete da {s4}, ricchezza corrente: {reg1}  denari
qstr__{s10}_of_{s13}_recr| {s10} di {s13} reclute {s11} {s12} a {s14}
qstr_{s1}_has_been_besieg|{s1} è assediato da {s2} del {s3}.
qstr__{s1}__{s11}:_{s14}|({s1}) {s11}: {s14}
qstr_{s14}__{s21}_|{s14} ({s21})
; qstr_{s5}_has_the_greates|{s5} has the greatest support among the lords of {s4} to be the next marshall.  {s0} is indisposed and cannot overrule their choice.
; qstr_{s5}_has_the_greatest|{s5} has the greatest support among the lords of {s4} to receive {s1}.  {s0} is indisposed and cannot overrule their choice.
; qstr_{s5}_has_the_greatest_|{s5} has the greatest support among the lords of the {s4} to be the next marshall, but {s0} overrules their choice.
; qstr_{s5}_has_the_greatest_s|{s5} has the greatest support among the lords of the {s4} to receive {s1}, but {s0} overrules their choice.
qstr_{s1}_is_the_new_mars|{s1} è il nuovo Comandante d'armata del {s2}.
qstr_You_gained_{reg12}_r|Hai guadagnato +{reg12} di Fama.
qstr_You_lose_{reg12}_ren|Hai perso -{reg12} di Fama.
qstr_Your_relation_with_{|La tua Relazione con {s1} è migliorata.
qstr_Your_relation_with_{s|La tua Relazione con {s1} è peggiorata.
qstr_You_gain_honour.|Hai guadagnato Onore.
qstr_You_lose_honour.|Hai perso Onore.
qstr_{s1}_has_declared_wa|{s1} ha dichiarato guerra a {s2}.
qstr_{s0}_is_laying_siege|{s0} sta cingendo d'assedio {s1}.
qstr_{s0}_is_patrolling_a|{s0} sta pattugliando intorno a {s1}.
qstr_{s0}_is_raiding_arou|{s0} sta razziando intorno a {s1}.
qstr_{s0}_is_engaging_{s1|{s0} sta ingaggiando {s1}.
qstr_{s0}_is_accompanying|{s0} sta accompagnando {s1}.
; qstr_{s0}_is_screening_th|{s0} is screening the advance of {s1}.
qstr_{s0}_is_trading_with|{s0} sta commerciando con {s1}.
qstr_{s0}_is_retreating_t|{s0} si sta ritirando da {s1}.
qstr_{s0}_is_visiting_{s1|{s0} sta visitando {s1}.
qstr_{s1}_and_{s2}_have_m|{s1} e {s2} hanno dichiarato Pace.
qstr_{s2}_{reg3?was:is_cu|{s2} {reg3?era:è attualmente} a {s3}.
qstr_{s2}_{reg3?was:is}_t|{s2} {reg3?stava:sta} viaggiando verso {s3} e... {reg3?era:dovrebbe essere} vicino a {s4}{reg3?: in questo momento}.
qstr_{s2}_{reg3?was:is}_tr|{s2} {reg3?stava:sta} viaggiando verso {s3} e {reg3?era:dovrebbe essere} tra {s4} e {s1}{reg3?: in questo momento}.
qstr_{s2}_{reg3?was:is}_i|{s2} {reg3?stava:sta} vagando nelle terre selvagge e... {reg3?era:dovrebbe essere} vicino a {s3}{reg3?: in questo momento}.
qstr_{s2}_{reg3?was:is}_in|{s2} {reg3?stava:sta} vagando nelle terre selvagge e {reg4?lei:lui} {reg3?era:dovrebbe essere} tra {s3} e {s1} {reg3?:al momento}.
qstr_{s2}_{reg3?was:is}_b|{s2} {reg3?era:è} prigioniero a {s3}.
qstr_{s2}_{reg3?was:has_b|{s2} {reg3?era:è} prigionier{reg4?a:o} dei suoi nemici.
qstr_{reg3?{s2}_s_locatio|Non so dove {reg3?{s2} sia:è diretto, {s2}}.
qstr_{s6}_has_joined_your|{s6} si è unito alla Compagnia
qstr_You_now_owe_{reg2}_d| Sei debitore di {reg2} denari a {s1}.
qstr_Renown_value_for_thi|Guadagnerai +{reg8} di Fama se vincerai.
qstr_You_have_run_into_a_|Sei vittima di un'imboscata!
qstr_You_are_attacked_by_|Hai subito l'attacco di un gruppo di banditi!
qstr_Holding|Tengono la Posizione
qstr_Following|Seguono
qstr_Charging|Caricano
qstr_Advancing|Avanzano
qstr_Falling_Back|Ripiegano
qstr_Standing_Closer|Serrano i ranghi
qstr_Spreading_Out|Si dispiegano
qstr_Standing|Fermi
qstr_Any_Weapon|Qualsiasi Arma
qstr_Blunt_Weapons|Armi contundenti
qstr_Your_soldiers_patroll|I tuoi soldati che pattugliavano {s6} si sono sciolti perché hai abbandonato la tua fazione!
qstr_{s1}_Rebels|{s1} Ribelli
qstr_Given_by:_{s62}|Assegnata da: {s62}
qstr_Given_on:_{s60}|Assegnata il: {s60}
qstr_You_have_{reg0}_days|Hai {reg0} giorni per finire la missione.
qstr_This_quest_has_been_|La missione è conclusa. Parla con {s59}.
qstr_This_quest_has_been_s|Questa missione è stata completata con successo. Parla a {s59} per avere la tua ricompensa.
qstr_This_quest_has_faile|La missione è fallita. Parla a {s59} per spiegargli la situazione.
qstr_At_the_time_quest_wa|Quando la missione è stata data:^{s1}
qstr_{s5}_has_a_strength_|{s5} è a capo di {reg1} uomini in totale.
qstr_The_last_time_you_sa|L'ultima volta che {reg1?l'hai vista:l'hai visto}, {s1}
qstr_The_last_time_you_he|L'ultima volta che hai sentito qualcosa {reg1?lei:lui}, {s1}
qstr_Current_garrison_con|La guarnigione attualmente è composta da {reg5} uomini.^Ha scorte per {reg6} giorni.
qstr_Very_Poor|Molto povero
qstr_Poor|Povero
qstr_Average|Normale
qstr_Rich|Ricco
qstr_Very_Rich|Molto Ricco
qstr_Manor|Casa padronale
qstr_A_manor_lets_you_res|Una Casa Padronale ti permette di riposare nel villaggio e pagare le tue truppe metà della tariffa abituale finché vi prendi alloggio.
qstr_Mill|Mulino
qstr_A_mill_increases_vil|Un mulino aumenta la prosperità del villaggio del 5%.
qstr_Watch_Tower|Torre di guardia
qstr_A_watch_tower_lets_t|Una torre di guardia permette agli abitanti di essere allertati in minor tempo. Il tempo impiegato dai nemici per saccheggiare il villaggio aumenta del 50%.
qstr_School|Scuola
qstr_A_shool_increases_th|Una scuola aumenta la lealtà degli abitanti del villaggio nei tuoi confronti di +1 ogni mese.
qstr_Messenger_Post|Ufficio Postale
qstr_A_messenger_post_let|Un ufficio postale permette ai tuoi villaggi di inviare a te un messaggio ogni volta che vengono avvistati dei nemici anche se ti trovi molto lontano.
qstr_Barracks|Caserma
qstr_A_Barracks_helps_to_|Una caserma aiuta ad addestrare truppe migliori.
qstr_Prison_Tower|Torre della Prigione
qstr_A_prison_tower_reduc|Una torre della prigione riduce la probabilità che la tentata fuga dei prigionieri abbia successo.
qstr_Prosperity_of_{s2}_h|La prosperità di {s2} è cambiata da {s3} a {s4}.
qstr_{s4}_looks_upset.|{s4} sembra preoccupato .
qstr_your_party|la tua Compagnia
qstr_{reg0?One_of_your_pr|{reg0?Uno dei tuoi prigionieri, :}{s1} di {s3} è riuscito a fuggire!
qstr_You_brought_{reg3}_h|Hai guidato {reg3} capi di bestiame a {s1}.
qstr_I_heard_that_there_w|Ho sentito che ci sarà un torneo a {s62} molto presto.
qstr_I_heard_some_people_|Ho sentito alcune persone dire di non credere che {s6} sia veramente morto.
qstr_I_heard_a_traveller_|Ho sentito dire da un viaggiatore di essersi imbattuto in {s6} durante il suo viaggio al di fuori di queste terre.
qstr_I_heard_that_{s6}_in|Ho sentito che {s6} intende radunare un esercito per impadronirsi del trono di {S61}.
qstr_I_heard_that_one_can|Ho saputo che è possibile comprare {s62} a un buon prezzo a {s63}.
qstr_I_heard_that_they_pa|Ho sentito che pagano un ottimo prezzo per {s62} a {s63}.
qstr_two_days_ago|due giorni fa
qstr_{s9}^^^Level:_{reg3}|{s9}^^^Livello: {reg3}^Salute: {reg2}%^Morale: {reg4}
qstr_Morale:_{reg0}^^Orig|Morale: {reg0} ^^Origine: {s21}
qstr_State:_Riding|Stato: Cavalcando
qstr_State:_On_foot|Stato: Camminando
qstr__{reg1}%|{reg1}%
qstr_{s1}^{reg2}|{s1}^{reg2}
qstr_{s1}^^{reg1}|{s1}^^{reg1}
qstr_Best_threat_of_{s4}_|La maggior minaccia di {s4} ha un valore pari a {reg1}
qstr_No_center_found_to_d|Nessun centro da difendere rilevato
qstr_You_gain_right_to_ru|Guadagni il diritto a governare.
qstr_You_lose_right_to_ru|Perdi il diritto a governare.
qstr_{s0}^{s1}|{s0}^{s1}
qstr__{reg50}{reg51}_|({reg50},{reg51})
qstr_{s1}_have_sold_{reg1|{s1} hai venduto {reg1} {reg3?oggetti:oggetto} e hai guadagnato {reg2} {reg4?denari:denaro}.
